timestamp,machine_id,usine_id,usine_nom,usine_pays,ligne_production,type_piece,machine_profile,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,maintenance_required,maintenance_type,torque_nm,rotational_speed_rpm,tool_wear_min,product_quality,data_source,temp_trend_1h,temp_std_30min,vibr_rolling_10min,energy_vibr_ratio,temp_rolling_10min,downtime_risk
2025-03-05 15:15:00,71,USN-FR-01,Lyon,France,LP-A,Carter_boite,fragile,25.85,17.49,32.67,4.13,3.4,2,1,40,Vibration_Issue,1,corrective,53.8,1371,228,L,AI4I_2020_real,,,,,,
2025-03-05 15:20:00,60,USN-FR-02,Toulouse,France,LP-C,Disque_frein,fragile,25.75,19.07,32.54,2.11,2.4,1,1,36,Normal,0,recommended,32.6,1583,230,L,AI4I_2020_real,,,,,,
2025-03-05 15:25:00,82,USN-ES-01,Barcelone,Espagne,LP-B,Arbre_moteur,robuste,25.55,21.05,63.43,3.89,2.15,1,0,497,Normal,0,none,36.0,1613,0,H,AI4I_2020_real,,,,,,
2025-03-05 15:30:00,56,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,fragile,25.45,22.13,39.31,2.61,2.31,1,0,488,Normal,0,none,27.2,1721,5,L,AI4I_2020_real,,,,,,
2025-03-05 15:35:00,52,USN-ES-02,Madrid,Espagne,LP-A,Arbre_moteur,standard,25.45,24.18,76.18,4.98,2.64,1,0,484,Normal,0,none,31.5,1668,7,M,AI4I_2020_real,,,,,,
2025-03-05 15:40:00,89,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,fragile,25.45,22.75,72.12,1.85,3.23,1,0,478,Normal,0,none,36.3,1569,10,L,AI4I_2020_real,,,,,,
2025-03-05 15:45:00,99,USN-FR-03,Nantes,France,LP-C,Disque_frein,standard,25.45,18.59,47.44,1.23,3.25,1,0,474,Normal,0,none,50.5,1328,12,M,AI4I_2020_real,,,,,,
2025-03-05 15:50:00,77,USN-ES-02,Madrid,Espagne,LP-C,Pale_turbine,standard,25.45,24.51,49.0,4.92,2.8,1,0,468,Normal,0,none,33.0,1596,15,M,AI4I_2020_real,,,,,,
2025-03-05 15:55:00,64,USN-FR-03,Nantes,France,LP-A,Carter_boite,fragile,25.35,29.39,46.36,1.98,3.1,1,0,462,Normal,0,none,32.7,1676,18,L,AI4I_2020_real,,,,,,
2025-03-05 16:00:00,73,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,fragile,25.35,30.05,34.62,3.54,2.66,1,0,458,Normal,0,none,28.9,1809,20,L,AI4I_2020_real,,,,,,
2025-03-05 16:05:00,89,USN-FR-02,Toulouse,France,LP-B,Carter_boite,fragile,25.35,17.81,31.57,2.5,3.09,1,0,454,Normal,0,none,26.1,1804,22,L,AI4I_2020_real,,,,,,
2025-03-05 16:10:00,71,USN-ES-01,Barcelone,Espagne,LP-A,Axe_roue,fragile,25.45,8.67,52.61,3.56,2.66,1,0,450,Normal,0,none,33.9,1533,24,L,AI4I_2020_real,,,,,,
2025-03-05 16:15:00,91,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,fragile,25.55,28.69,77.15,3.38,2.8,1,0,445,Normal,0,none,27.3,1717,26,L,AI4I_2020_real,,,,,,
2025-03-05 16:20:00,80,USN-FR-01,Lyon,France,LP-C,Arbre_moteur,fragile,25.55,12.23,75.86,3.83,2.53,1,0,441,Normal,0,none,45.5,1363,28,L,AI4I_2020_real,,,,,,
2025-03-05 16:25:00,75,USN-ES-01,Barcelone,Espagne,LP-C,Axe_roue,fragile,25.55,18.48,70.49,1.07,3.06,1,0,437,Normal,0,none,45.9,1402,30,L,AI4I_2020_real,,,,,,
2025-03-05 16:30:00,74,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,25.55,14.23,61.43,4.34,2.66,1,0,433,Normal,0,none,47.5,1436,32,L,AI4I_2020_real,,,,,,
2025-03-05 16:35:00,61,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,fragile,25.55,12.32,72.81,2.91,1.99,1,0,429,Normal,0,none,43.7,1525,34,L,AI4I_2020_real,,,,,,
2025-03-05 16:40:00,85,USN-FR-03,Nantes,France,LP-A,Arbre_moteur,standard,25.55,25.06,55.75,3.08,3.29,1,0,425,Normal,0,none,33.3,1598,36,M,AI4I_2020_real,,,,,,
2025-03-05 16:45:00,54,USN-ES-01,Barcelone,Espagne,LP-C,Disque_frein,standard,25.45,23.99,39.01,2.64,3.5,1,0,420,Normal,0,none,48.1,1444,39,M,AI4I_2020_real,,,,,,
2025-03-05 16:50:00,87,USN-ES-01,Barcelone,Espagne,LP-A,Disque_frein,fragile,25.45,15.77,64.21,4.96,2.87,1,0,414,Normal,0,none,48.0,1334,42,L,AI4I_2020_real,,,,,,
2025-03-05 16:55:00,86,USN-FR-03,Nantes,France,LP-A,Axe_roue,standard,25.45,10.56,76.03,4.21,2.25,1,0,410,Normal,0,none,35.5,1681,44,M,AI4I_2020_real,,,,,,
2025-03-05 17:00:00,63,USN-FR-03,Nantes,France,LP-C,Arbre_moteur,fragile,25.45,19.55,30.98,2.25,2.73,1,0,404,Normal,0,none,37.4,1593,47,L,AI4I_2020_real,,,,,,
2025-03-05 17:05:00,59,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,fragile,25.45,22.39,42.57,4.13,2.23,1,0,400,Normal,0,none,45.7,1461,49,L,AI4I_2020_real,,,,,,
2025-03-05 17:10:00,78,USN-ES-02,Madrid,Espagne,LP-B,Carter_boite,standard,25.55,16.28,43.27,2.75,2.19,1,0,395,Normal,0,none,31.9,1693,51,M,AI4I_2020_real,,,,,,
2025-03-05 17:15:00,96,USN-FR-02,Toulouse,France,LP-C,Disque_frein,fragile,25.55,20.55,34.95,4.48,3.56,1,0,389,Normal,0,none,50.3,1404,54,L,AI4I_2020_real,,,,,,
2025-03-05 17:20:00,66,USN-ES-01,Barcelone,Espagne,LP-B,Disque_frein,robuste,25.65,23.8,41.27,1.12,2.81,1,0,385,Normal,0,none,27.6,1707,56,H,AI4I_2020_real,,,,,,
2025-03-05 17:25:00,56,USN-FR-03,Nantes,France,LP-B,Arbre_moteur,standard,25.45,23.29,49.2,2.42,2.39,1,0,376,Normal,0,none,41.9,1458,61,M,AI4I_2020_real,,,,,,
2025-03-05 17:30:00,77,USN-FR-03,Nantes,France,LP-A,Pale_turbine,fragile,25.45,21.81,76.99,2.72,2.65,1,0,370,Normal,0,none,41.2,1517,64,L,AI4I_2020_real,,,,,,
2025-03-05 17:35:00,60,USN-FR-01,Lyon,France,LP-A,Axe_roue,fragile,25.55,15.18,73.01,3.98,2.25,1,0,365,Normal,0,none,54.6,1433,66,L,AI4I_2020_real,,,,,,
2025-03-05 17:40:00,73,USN-ES-02,Madrid,Espagne,LP-C,Disque_frein,fragile,25.55,27.88,77.3,1.73,2.69,1,0,361,Normal,0,none,33.1,1566,68,L,AI4I_2020_real,,,,,,
2025-03-05 17:45:00,71,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,25.55,22.65,36.03,2.15,2.71,1,0,357,Normal,0,none,33.5,1676,70,L,AI4I_2020_real,,,,,,
2025-03-05 17:50:00,76,USN-FR-03,Nantes,France,LP-C,Arbre_moteur,standard,25.55,19.0,31.4,3.9,3.56,1,0,353,Normal,0,none,56.8,1368,72,M,AI4I_2020_real,,,,,,
2025-03-05 17:55:00,95,USN-ES-01,Barcelone,Espagne,LP-A,Arbre_moteur,standard,25.65,17.45,35.49,1.31,2.89,1,0,347,Normal,0,none,37.5,1581,75,M,AI4I_2020_real,,,,,,
2025-03-05 18:00:00,53,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,robuste,25.65,21.67,75.71,1.8,2.5,1,0,341,Normal,0,none,27.1,1708,78,H,AI4I_2020_real,,,,,,
2025-03-05 18:05:00,93,USN-FR-01,Lyon,France,LP-B,Carter_boite,standard,25.55,16.29,37.87,4.01,2.6,1,0,331,Normal,0,none,41.5,1481,83,M,AI4I_2020_real,,,,,,
2025-03-05 18:10:00,85,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,fragile,25.55,19.43,58.63,4.5,2.54,1,0,325,Normal,0,none,40.0,1451,86,L,AI4I_2020_real,,,,,,
2025-03-05 18:15:00,57,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,standard,25.55,29.47,41.38,3.92,3.47,1,0,321,Normal,0,none,38.7,1495,88,M,AI4I_2020_real,,,,,,
2025-03-05 18:20:00,77,USN-ES-01,Barcelone,Espagne,LP-B,Pale_turbine,standard,25.65,15.14,31.03,3.11,3.0,1,0,315,Normal,0,none,41.8,1573,91,M,AI4I_2020_real,,,,,,
2025-03-05 18:25:00,92,USN-FR-02,Toulouse,France,LP-A,Arbre_moteur,standard,25.65,11.04,34.23,1.4,2.25,1,0,309,Normal,0,none,59.0,1366,94,M,AI4I_2020_real,,,,,,
2025-03-05 18:30:00,83,USN-ES-02,Madrid,Espagne,LP-C,Carter_boite,fragile,25.65,29.08,65.49,4.31,2.55,1,0,303,Normal,0,none,36.8,1553,97,L,AI4I_2020_real,,,,,,
2025-03-05 18:35:00,54,USN-FR-01,Lyon,France,LP-A,Axe_roue,standard,25.65,20.32,39.12,1.5,2.66,1,0,299,Normal,0,none,37.1,1528,99,M,AI4I_2020_real,,,,,,
2025-03-05 18:40:00,76,USN-ES-02,Madrid,Espagne,LP-C,Disque_frein,standard,25.65,18.01,41.46,2.54,2.5,1,0,293,Normal,0,none,31.2,1527,102,M,AI4I_2020_real,,,,,,
2025-03-05 18:45:00,58,USN-FR-03,Nantes,France,LP-C,Disque_frein,fragile,25.65,25.63,48.86,1.2,3.27,1,0,287,Normal,0,none,46.7,1461,105,L,AI4I_2020_real,,,,,,
2025-03-05 18:50:00,70,USN-ES-02,Madrid,Espagne,LP-B,Pale_turbine,robuste,25.65,17.32,62.86,3.84,2.28,1,0,283,Normal,0,none,44.9,1455,107,H,AI4I_2020_real,,,,,,
2025-03-05 18:55:00,67,USN-FR-01,Lyon,France,LP-A,Carter_boite,fragile,25.55,31.79,53.47,3.01,2.89,1,0,273,Normal,0,none,34.8,1620,112,L,AI4I_2020_real,,,,,,
2025-03-05 19:00:00,55,USN-FR-01,Lyon,France,LP-B,Pale_turbine,fragile,25.55,28.37,77.23,4.63,2.76,1,0,269,Normal,0,none,27.7,1786,114,L,AI4I_2020_real,,,,,,
2025-03-05 19:05:00,99,USN-ES-02,Madrid,Espagne,LP-B,Pale_turbine,standard,25.65,19.7,51.71,1.55,2.47,1,0,265,Normal,0,none,35.7,1583,116,M,AI4I_2020_real,,,,,,
2025-03-05 19:10:00,59,USN-FR-01,Lyon,France,LP-B,Pale_turbine,fragile,25.65,33.91,39.96,4.28,3.28,1,0,259,Normal,0,none,30.3,1653,119,L,AI4I_2020_real,,,,,,
2025-03-05 19:15:00,58,USN-FR-03,Nantes,France,LP-C,Disque_frein,standard,25.75,15.59,56.81,3.04,3.32,1,0,254,Normal,0,none,49.0,1331,121,M,AI4I_2020_real,,,,,,
2025-03-05 19:20:00,57,USN-FR-02,Toulouse,France,LP-B,Pale_turbine,fragile,25.75,24.47,52.54,2.46,2.91,1,0,248,Normal,0,none,43.8,1484,124,L,AI4I_2020_real,,,,,,
2025-03-05 19:25:00,87,USN-ES-02,Madrid,Espagne,LP-B,Carter_boite,standard,25.75,23.92,69.36,3.57,3.13,1,0,244,Normal,0,none,36.1,1603,126,M,AI4I_2020_real,,,,,,
2025-03-05 19:30:00,86,USN-FR-01,Lyon,France,LP-A,Carter_boite,fragile,25.75,26.72,76.76,4.16,2.96,1,0,238,Normal,0,none,40.0,1445,129,L,AI4I_2020_real,,,,,,
2025-03-05 19:35:00,53,USN-FR-02,Toulouse,France,LP-B,Axe_roue,fragile,25.75,33.3,71.81,2.76,2.59,1,0,234,Normal,0,none,26.1,1823,131,L,AI4I_2020_real,,,,,,
2025-03-05 19:40:00,58,USN-FR-03,Nantes,France,LP-A,Carter_boite,robuste,25.75,21.01,49.45,1.93,2.74,1,0,230,Normal,0,none,45.3,1491,133,H,AI4I_2020_real,,,,,,
2025-03-05 19:45:00,55,USN-ES-02,Madrid,Espagne,LP-B,Disque_frein,fragile,25.75,17.67,40.81,4.66,2.99,1,0,220,Normal,0,none,42.8,1533,138,L,AI4I_2020_real,,,,,,
2025-03-05 19:50:00,55,USN-FR-01,Lyon,France,LP-C,Carter_boite,fragile,25.75,22.01,75.72,2.25,3.01,1,0,216,Normal,0,none,54.8,1409,140,L,AI4I_2020_real,,,,,,
2025-03-05 19:55:00,67,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,fragile,25.75,34.89,49.3,4.99,2.17,2,0,212,Electrical_Fault,1,corrective,8.8,2737,142,L,AI4I_2020_real,,,,,,
2025-03-05 20:00:00,97,USN-FR-03,Nantes,France,LP-A,Pale_turbine,standard,25.85,30.96,68.51,4.07,3.1,1,0,208,Normal,0,none,46.6,1494,144,M,AI4I_2020_real,,,,,,
2025-03-05 20:05:00,77,USN-ES-01,Barcelone,Espagne,LP-A,Axe_roue,fragile,25.95,22.98,79.48,3.75,2.96,1,0,201,Normal,0,none,33.3,1594,147,L,AI4I_2020_real,,,,,,
2025-03-05 20:10:00,90,USN-FR-01,Lyon,France,LP-B,Arbre_moteur,fragile,25.95,19.53,58.87,1.05,3.0,1,0,197,Normal,0,none,44.0,1527,149,L,AI4I_2020_real,,,,,,
2025-03-05 20:15:00,89,USN-FR-03,Nantes,France,LP-C,Carter_boite,fragile,25.95,21.23,53.99,2.79,3.28,1,0,193,Normal,0,none,39.7,1452,151,L,AI4I_2020_real,,,,,,
2025-03-05 20:20:00,99,USN-FR-02,Toulouse,France,LP-C,Carter_boite,fragile,25.85,14.01,64.99,3.01,2.73,1,0,190,Normal,0,none,39.2,1483,153,L,AI4I_2020_real,,,,,,
2025-03-05 20:25:00,62,USN-ES-02,Madrid,Espagne,LP-A,Pale_turbine,fragile,25.95,17.09,39.7,2.51,2.78,1,0,185,Normal,0,none,38.2,1569,155,L,AI4I_2020_real,,,,,,
2025-03-05 20:30:00,78,USN-FR-02,Toulouse,France,LP-B,Pale_turbine,fragile,25.95,26.59,54.41,1.6,3.41,1,0,181,Normal,0,none,46.6,1472,157,L,AI4I_2020_real,,,,,,
2025-03-05 20:35:00,54,USN-ES-02,Madrid,Espagne,LP-C,Disque_frein,fragile,25.85,18.16,45.62,2.47,2.71,1,0,178,Normal,0,none,43.5,1533,159,L,AI4I_2020_real,,,,,,
2025-03-05 20:40:00,78,USN-FR-03,Nantes,France,LP-A,Axe_roue,robuste,25.75,13.87,38.21,1.3,2.9,1,0,174,Normal,0,none,62.7,1366,161,H,AI4I_2020_real,,,,,,
2025-03-05 20:45:00,75,USN-FR-03,Nantes,France,LP-B,Disque_frein,robuste,25.75,24.11,60.51,2.16,3.19,1,0,164,Normal,0,none,37.7,1532,166,H,AI4I_2020_real,,,,,,
2025-03-05 20:50:00,100,USN-FR-02,Toulouse,France,LP-A,Carter_boite,standard,25.75,24.29,58.79,1.33,3.13,1,0,154,Normal,0,none,56.8,1313,171,M,AI4I_2020_real,,,,,,
2025-03-05 20:55:00,86,USN-FR-02,Toulouse,France,LP-B,Axe_roue,fragile,25.85,22.78,68.06,4.01,3.6,1,0,148,Normal,0,none,48.0,1372,174,L,AI4I_2020_real,,,,,,
2025-03-05 21:00:00,92,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,standard,25.75,26.73,73.65,3.68,3.28,1,0,144,Normal,0,none,40.6,1555,176,M,AI4I_2020_real,,,,,,
2025-03-05 21:05:00,53,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,25.75,15.71,41.02,4.76,3.28,1,0,138,Normal,0,none,42.7,1394,179,L,AI4I_2020_real,,,,,,
2025-03-05 21:10:00,81,USN-FR-02,Toulouse,France,LP-C,Carter_boite,fragile,25.75,13.06,68.99,2.52,2.27,1,0,134,Normal,0,recommended,48.0,1442,181,L,AI4I_2020_real,,,,,,
2025-03-05 21:15:00,87,USN-FR-01,Lyon,France,LP-A,Carter_boite,fragile,25.75,29.38,48.37,4.14,2.64,1,0,130,Normal,0,recommended,33.8,1564,183,L,AI4I_2020_real,,,,,,
2025-03-05 21:20:00,62,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,25.75,18.69,61.44,3.35,3.03,1,0,126,Normal,0,recommended,48.9,1452,185,L,AI4I_2020_real,,,,,,
2025-03-05 21:25:00,87,USN-FR-01,Lyon,France,LP-C,Axe_roue,fragile,25.75,19.25,72.51,3.58,2.86,1,0,122,Normal,0,recommended,42.5,1466,187,L,AI4I_2020_real,,,,,,
2025-03-05 21:30:00,87,USN-FR-03,Nantes,France,LP-A,Axe_roue,standard,25.75,27.19,42.81,3.19,3.31,1,0,118,Normal,0,recommended,53.2,1469,189,M,AI4I_2020_real,,,,,,
2025-03-05 21:35:00,54,USN-FR-03,Nantes,France,LP-B,Arbre_moteur,fragile,25.75,29.97,60.05,4.12,2.32,1,0,112,Normal,0,recommended,23.4,1944,192,L,AI4I_2020_real,,,,,,
2025-03-05 21:40:00,80,USN-FR-01,Lyon,France,LP-B,Disque_frein,standard,25.65,22.07,54.02,1.17,3.09,1,0,109,Normal,0,recommended,53.2,1415,194,M,AI4I_2020_real,,,,,,
2025-03-05 21:45:00,88,USN-FR-01,Lyon,France,LP-B,Carter_boite,standard,25.55,32.2,69.53,1.32,3.25,1,0,103,Normal,0,recommended,36.7,1528,197,M,AI4I_2020_real,,,,,,
2025-03-05 21:50:00,92,USN-FR-03,Nantes,France,LP-A,Arbre_moteur,standard,25.55,18.74,64.86,1.38,2.4,1,0,97,Normal,0,recommended,42.1,1570,200,M,AI4I_2020_real,,,,,,
2025-03-05 21:55:00,88,USN-ES-02,Madrid,Espagne,LP-A,Disque_frein,fragile,25.55,27.25,68.48,2.15,2.78,1,1,91,Normal,0,recommended,33.0,1617,203,L,AI4I_2020_real,,,,,,
2025-03-05 22:00:00,77,USN-ES-01,Barcelone,Espagne,LP-A,Axe_roue,standard,25.55,29.42,44.4,3.36,2.65,1,1,87,Normal,0,recommended,18.2,2083,205,M,AI4I_2020_real,,,,,,
2025-03-05 22:05:00,72,USN-FR-02,Toulouse,France,LP-C,Pale_turbine,fragile,25.55,22.9,65.22,3.58,3.12,1,1,81,Normal,0,recommended,38.5,1541,208,L,AI4I_2020_real,,,,,,
2025-03-05 22:10:00,51,USN-FR-01,Lyon,France,LP-A,Disque_frein,fragile,25.65,26.1,60.29,3.85,3.15,1,1,77,Normal,0,recommended,47.4,1320,210,L,AI4I_2020_real,,,,,,
2025-03-05 22:15:00,98,USN-FR-03,Nantes,France,LP-A,Axe_roue,fragile,25.55,21.48,52.83,2.12,2.9,2,1,73,Vibration_Issue,1,corrective,53.3,1354,212,L,AI4I_2020_real,,,,,,
2025-03-05 22:20:00,93,USN-FR-01,Lyon,France,LP-C,Pale_turbine,standard,25.65,23.6,48.92,3.6,2.87,1,1,69,Normal,0,recommended,35.2,1495,214,M,AI4I_2020_real,,,,,,
2025-03-05 22:25:00,88,USN-FR-01,Lyon,France,LP-A,Carter_boite,fragile,25.55,27.59,46.58,1.47,2.82,1,1,63,Normal,0,recommended,31.8,1589,217,L,AI4I_2020_real,,,,,,
2025-03-05 22:30:00,70,USN-FR-01,Lyon,France,LP-C,Pale_turbine,fragile,25.55,19.57,30.48,1.04,2.26,1,0,497,Normal,0,none,35.5,1530,0,L,AI4I_2020_real,,,,,,
2025-03-05 22:35:00,68,USN-FR-01,Lyon,France,LP-C,Carter_boite,fragile,25.55,17.33,38.48,3.78,2.44,1,0,493,Normal,0,none,33.4,1539,2,L,AI4I_2020_real,,,,,,
2025-03-05 22:40:00,56,USN-ES-02,Madrid,Espagne,LP-C,Pale_turbine,fragile,25.55,15.22,32.95,3.86,2.54,1,0,489,Normal,0,none,46.8,1462,4,L,AI4I_2020_real,,,,,,
2025-03-05 22:45:00,99,USN-FR-02,Toulouse,France,LP-C,Axe_roue,fragile,25.45,9.13,72.42,3.49,2.5,1,0,486,Normal,0,none,54.0,1356,6,L,AI4I_2020_real,,,,,,
2025-03-05 22:50:00,62,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,standard,25.55,32.97,73.0,2.04,2.92,1,0,481,Normal,0,none,34.6,1622,8,M,AI4I_2020_real,,,,,,
2025-03-05 22:55:00,67,USN-FR-03,Nantes,France,LP-B,Carter_boite,fragile,25.55,13.98,72.31,4.71,2.4,1,0,475,Normal,0,none,40.3,1394,11,L,AI4I_2020_real,,,,,,
2025-03-05 23:00:00,72,USN-ES-02,Madrid,Espagne,LP-B,Disque_frein,fragile,25.65,20.82,70.9,4.5,2.65,1,0,471,Normal,0,none,33.7,1568,13,L,AI4I_2020_real,,,,,,
2025-03-05 23:05:00,68,USN-ES-02,Madrid,Espagne,LP-A,Pale_turbine,standard,25.75,18.98,41.07,3.06,3.02,1,0,466,Normal,0,none,43.8,1456,15,M,AI4I_2020_real,,,,,,
2025-03-05 23:10:00,60,USN-FR-02,Toulouse,France,LP-A,Disque_frein,fragile,25.75,20.81,54.59,4.96,3.05,1,0,460,Normal,0,none,49.3,1378,18,L,AI4I_2020_real,,,,,,
2025-03-05 23:15:00,74,USN-FR-03,Nantes,France,LP-A,Carter_boite,standard,25.75,23.72,75.39,2.19,3.78,1,0,456,Normal,0,none,41.4,1404,20,M,AI4I_2020_real,,,,,,
2025-03-05 23:20:00,70,USN-ES-02,Madrid,Espagne,LP-A,Carter_boite,fragile,25.65,24.4,67.99,2.96,2.66,1,0,451,Normal,0,none,42.8,1437,23,L,AI4I_2020_real,,,,,,
2025-03-05 23:25:00,62,USN-FR-03,Nantes,France,LP-A,Pale_turbine,fragile,25.65,16.15,30.09,4.71,2.98,1,0,447,Normal,0,none,44.0,1363,25,L,AI4I_2020_real,,,,,,
2025-03-05 23:30:00,54,USN-FR-02,Toulouse,France,LP-C,Disque_frein,standard,25.65,18.42,52.97,2.85,2.89,1,0,443,Normal,0,none,49.6,1377,27,M,AI4I_2020_real,,,,,,
2025-03-05 23:35:00,92,USN-FR-01,Lyon,France,LP-B,Arbre_moteur,robuste,25.65,22.76,30.53,2.88,2.54,1,0,437,Normal,0,none,42.1,1526,30,H,AI4I_2020_real,,,,,,
2025-03-05 23:40:00,55,USN-ES-02,Madrid,Espagne,LP-B,Arbre_moteur,robuste,25.65,19.88,44.03,1.32,2.76,1,0,427,Normal,0,none,44.2,1510,35,H,AI4I_2020_real,,,,,,
2025-03-05 23:45:00,76,USN-FR-03,Nantes,France,LP-B,Arbre_moteur,robuste,25.65,28.16,51.79,1.85,2.82,2,0,417,Unknown,1,corrective,45.2,1439,40,H,AI4I_2020_real,,,,,,
2025-03-05 23:50:00,86,USN-FR-01,Lyon,France,LP-C,Arbre_moteur,fragile,25.65,23.18,74.64,1.63,2.93,1,0,407,Normal,0,none,39.1,1482,45,L,AI4I_2020_real,,,,,,
2025-03-05 23:55:00,66,USN-FR-02,Toulouse,France,LP-B,Arbre_moteur,standard,25.65,25.13,62.72,3.26,2.84,1,0,403,Normal,0,none,37.0,1534,47,M,AI4I_2020_real,,,,,,
2025-03-06 00:00:00,55,USN-ES-01,Barcelone,Espagne,LP-C,Pale_turbine,standard,25.65,27.66,48.12,2.27,2.56,1,0,397,Normal,0,none,27.7,1741,50,M,AI4I_2020_real,,,,,,
2025-03-06 00:05:00,76,USN-ES-02,Madrid,Espagne,LP-B,Arbre_moteur,fragile,25.65,27.55,54.53,1.31,2.75,1,0,391,Normal,0,none,38.8,1550,53,L,AI4I_2020_real,,,,,,
2025-03-06 00:10:00,69,USN-ES-02,Madrid,Espagne,LP-C,Carter_boite,standard,25.65,21.69,70.87,3.04,3.14,1,0,387,Normal,0,none,38.5,1486,55,M,AI4I_2020_real,,,,,,
2025-03-06 00:15:00,56,USN-FR-03,Nantes,France,LP-A,Carter_boite,fragile,25.75,15.92,44.98,3.68,2.56,1,0,380,Normal,0,none,38.2,1602,58,L,AI4I_2020_real,,,,,,
2025-03-06 00:20:00,74,USN-FR-02,Toulouse,France,LP-A,Pale_turbine,fragile,25.85,22.66,60.75,3.95,2.92,1,0,376,Normal,0,none,37.9,1477,60,L,AI4I_2020_real,,,,,,
2025-03-06 00:25:00,81,USN-FR-02,Toulouse,France,LP-C,Arbre_moteur,fragile,25.85,19.37,43.11,4.35,2.62,1,0,372,Normal,0,none,29.2,1618,62,L,AI4I_2020_real,,,,,,
2025-03-06 00:30:00,81,USN-ES-02,Madrid,Espagne,LP-C,Pale_turbine,standard,25.85,20.13,54.0,2.93,2.75,1,0,368,Normal,0,none,35.8,1628,64,M,AI4I_2020_real,,,,,,
2025-03-06 00:35:00,57,USN-ES-02,Madrid,Espagne,LP-C,Pale_turbine,standard,25.85,26.18,31.23,2.56,2.78,1,0,362,Normal,0,none,33.6,1662,67,M,AI4I_2020_real,,,,,,
2025-03-06 00:40:00,60,USN-FR-03,Nantes,France,LP-B,Axe_roue,standard,25.85,29.37,72.61,3.74,3.37,1,0,356,Normal,0,none,31.0,1657,70,M,AI4I_2020_real,,,,,,
2025-03-06 00:45:00,89,USN-FR-03,Nantes,France,LP-A,Carter_boite,robuste,25.85,23.56,32.42,1.05,3.4,1,0,350,Normal,0,none,30.8,1677,73,H,AI4I_2020_real,,,,,,
2025-03-06 00:50:00,72,USN-ES-01,Barcelone,Espagne,LP-B,Disque_frein,standard,25.85,21.78,41.22,3.53,3.3,1,0,340,Normal,0,none,39.9,1447,78,M,AI4I_2020_real,,,,,,
2025-03-06 00:55:00,64,USN-FR-01,Lyon,France,LP-A,Pale_turbine,fragile,25.75,34.12,46.68,2.62,2.87,1,0,334,Normal,0,none,25.4,1831,81,L,AI4I_2020_real,,,,,,
2025-03-06 01:00:00,78,USN-FR-03,Nantes,France,LP-B,Pale_turbine,fragile,25.85,23.36,61.26,2.81,2.79,1,0,330,Normal,0,none,34.4,1584,83,L,AI4I_2020_real,,,,,,
2025-03-06 01:05:00,92,USN-FR-01,Lyon,France,LP-B,Pale_turbine,fragile,25.95,33.29,66.0,2.19,3.69,1,0,325,Normal,0,none,40.9,1450,85,L,AI4I_2020_real,,,,,,
2025-03-06 01:10:00,72,USN-ES-02,Madrid,Espagne,LP-C,Arbre_moteur,fragile,25.95,22.8,34.02,1.51,2.84,1,0,321,Normal,0,none,46.9,1428,87,L,AI4I_2020_real,,,,,,
2025-03-06 01:15:00,82,USN-ES-01,Barcelone,Espagne,LP-A,Disque_frein,fragile,25.85,10.52,32.17,2.61,3.07,1,0,318,Normal,0,none,53.0,1382,89,L,AI4I_2020_real,,,,,,
2025-03-06 01:20:00,61,USN-ES-01,Barcelone,Espagne,LP-B,Arbre_moteur,fragile,25.85,24.76,69.95,2.23,3.3,1,0,314,Normal,0,none,43.0,1501,91,L,AI4I_2020_real,,,,,,
2025-03-06 01:25:00,64,USN-ES-01,Barcelone,Espagne,LP-C,Arbre_moteur,fragile,25.85,22.54,65.61,4.84,2.87,1,0,310,Normal,0,none,42.4,1475,93,L,AI4I_2020_real,,,,,,
2025-03-06 01:30:00,81,USN-FR-02,Toulouse,France,LP-C,Disque_frein,fragile,25.75,25.53,71.58,4.77,3.46,1,0,306,Normal,0,none,54.0,1364,95,L,AI4I_2020_real,,,,,,
2025-03-06 01:35:00,94,USN-ES-02,Madrid,Espagne,LP-C,Axe_roue,fragile,25.85,23.95,63.83,3.58,3.05,1,0,302,Normal,0,none,36.1,1472,97,L,AI4I_2020_real,,,,,,
2025-03-06 01:40:00,54,USN-FR-02,Toulouse,France,LP-C,Carter_boite,fragile,25.85,19.41,67.55,4.61,2.8,1,0,298,Normal,0,none,47.8,1437,99,L,AI4I_2020_real,,,,,,
